NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Sullivan County, Tennessee",15155,1646,116,15889,1055,47,163,530.0
"Schoharie County, New York",3590,483,12,2543,44,36,95,636.0
"Fulton County, New York",5064,710,446,5464,47,36,35,154.0
"Rensselaer County, New York",20451,2716,126,11478,393,36,83,394.0
"Franklin County, New York",5588,768,77,4826,103,36,33,617.0
"Queens County, New York",218216,59077,2391,226294,1275,36,81,561.0
"Washington County, New York",5689,903,100,5859,224,36,115,14444.0
"New York County, New York",140267,26642,948,93208,900,36,61,535.0
"Cayuga County, New York",8773,1886,84,5832,272,36,11,4675.0
"Rockland County, New York",42872,8130,460,47251,255,36,87,845.0
"Niagara County, New York",26747,3834,1802,17394,635,36,63,2517.0
"Essex County, New York",3474,849,42,2362,29,36,31,773.0
"Nassau County, New York",223106,38064,972,57836,595,36,59,114.0
"Schuyler County, New York",1736,327,19,1600,53,36,97,7097.0
"Chenango County, New York",4844,1328,18,4729,71,36,17,202.0
"Jefferson County, New York",10047,1611,183,9937,8426,36,45,462.0
"Suffolk County, New York",232728,37929,1675,82072,1513,36,103,1200.0
"Wyoming County, New York",5109,889,97,2941,83,36,121,7403.0
"Oswego County, New York",13276,1666,109,13708,340,36,75,237.0
"Wayne County, New York",11316,1419,108,7741,229,36,117,690.0
"Broome County, New York",21551,3610,110,18943,318,36,7,836.0
"Hinsdale County, Colorado",50,38,0,80,0,8,53,1106.0
"Erie County, New York",113868,14281,583,77747,2191,36,29,0.0
"Sullivan County, New York",8052,1633,117,7838,88,36,105,3355.0
"Orange County, New York",60094,5873,566,37990,3193,36,71,389.0
"Haywood County, North Carolina",5062,946,70,5177,404,37,87,2116.0
"Forsyth County, North Carolina",42182,6858,447,42236,1157,37,67,619.0
"Lake County, Indiana",65542,4484,288,51132,855,18,89,4025.0
"Montgomery County, Indiana",5540,297,0,3354,104,18,107,4841.0
"Adams County, Indiana",5138,1481,0,2314,60,18,1,467.0
"Fayette County, Indiana",2693,326,54,2367,82,18,41,3330.0
"Clay County, Indiana",3852,328,117,2125,80,18,21,309.0
"Dubois County, Indiana",8720,482,56,2153,148,18,37,177.0
"Franklin County, Indiana",3879,393,17,1400,51,18,47,266.0
"Hancock County, Indiana",13729,1537,85,3003,412,18,59,378.0
"Howard County, Indiana",11182,851,58,7254,333,18,67,1017.0
"Ohio County, Indiana",890,9,23,320,23,18,115,935.0
"Parke County, Indiana",1582,201,0,1324,47,18,121,26.0
"Randolph County, Indiana",3207,515,24,2455,36,18,135,735.0
"Benton County, Indiana",1089,147,9,987,6,18,7,368.0
"Brown County, Indiana",1580,132,0,857,0,18,13,168.0
"Putnam County, Indiana",5076,468,2,2582,57,18,133,222.0
"Washington County, Indiana",3110,588,52,2631,64,18,175,307.0
"Daviess County, Indiana",3121,803,15,2731,67,18,27,708.0
"Henry County, Indiana",5634,436,85,4445,52,18,65,3685.0
"Knox County, Indiana",4465,501,44,3266,20,18,83,333.0
"Madison County, Indiana",13923,1653,464,13692,403,18,95,562.0
"Pike County, Indiana",2013,145,1,983,0,18,125,1554.0
"Pulaski County, Indiana",1894,213,0,933,13,18,131,41.0
"Steuben County, Indiana",4407,493,32,2331,121,18,151,108.0
"Laramie County, Wyoming",14015,1625,86,6306,3009,56,21,537.0
"Teton County, Wyoming",2767,781,26,880,104,56,39,981.0
"San Jacinto County, Texas",2088,454,71,3498,105,48,407,462.0
"Upshur County, Texas",4878,672,21,3680,293,48,459,852.0
"Waller County, Texas",6942,1483,21,4368,55,48,473,1371.0
"Wilson County, Texas",6743,861,5,3674,741,48,493,2015.0
"Hockley County, Texas",2817,436,26,2911,30,48,219,985.0
"Midland County, Texas",30190,3346,245,10445,277,48,329,558.0
"Llano County, Texas",1369,246,0,1435,173,48,299,7169.0
"Fannin County, Texas",3574,521,63,2916,116,48,147,382.0
"Brazos County, Texas",28129,4302,285,16497,1111,48,41,885.0
"Gaines County, Texas",3119,301,131,1843,109,48,165,4301.0
"Gray County, Texas",2417,394,24,2643,158,48,179,2560.0
"Jack County, Texas",956,155,5,807,13,48,237,566.0
"Bosque County, Texas",1606,222,14,1764,57,48,35,259.0
"Bexar County, Texas",231793,35377,2021,218142,38706,48,29,528.0
"Baylor County, Texas",444,218,0,135,0,48,23,42404.0
"Denton County, Texas",151009,17372,363,41052,3108,48,121,89.0
"Galveston County, Texas",48021,5740,396,26234,1618,48,167,16487.0
"Roberts County, Texas",165,16,0,31,0,48,393,7713.0
"Uvalde County, Texas",2482,470,68,4264,159,48,463,16.0
"Bowie County, Texas",11058,1379,91,9850,274,48,37,809.0
"Kent County, Texas",126,10,0,17,0,48,263,1580.0
"Somervell County, Texas",1082,70,176,607,0,48,425,0.0
"Hardin County, Texas",8819,3008,31,4136,122,48,199,238.0
"Leon County, Texas",1308,430,65,1986,9,48,289,1380.0
"Newton County, Texas",1356,238,0,1258,104,48,351,561.0
"Reeves County, Texas",1874,145,55,1285,43,48,389,429.0
"Travis County, Texas",158147,24188,1045,82690,3149,48,453,463.0
"Collingsworth County, Texas",151,57,0,440,0,48,87,24614.0
"Erath County, Texas",4608,1281,28,2933,130,48,143,132.0
"Motley County, Texas",98,67,1,178,0,48,345,1270.0
"Coleman County, Texas",897,90,38,497,22,48,83,16.0
"Medina County, Texas",6018,1090,159,4251,617,48,325,444.0
"Henderson County, Texas",6845,1130,158,8953,187,48,213,1227.0
"Lamar County, Texas",5242,881,96,5669,227,48,277,2202.0
"Kimble County, Texas",299,106,0,550,4,48,267,1182.0
"Washington County, Texas",4439,692,53,2711,56,48,477,108.0
"Stephens County, Texas",854,135,0,1118,0,48,429,794.0
"Andrews County, Texas",2834,380,0,1679,7,48,3,375.0
"Gonzales County, Texas",2058,206,0,3086,20,48,177,1242.0
"Lynn County, Texas",676,69,0,727,23,48,305,520.0
"Zapata County, Texas",1278,16,0,3201,0,48,505,294.0
"Hood County, Texas",6686,793,53,3626,146,48,221,647.0
"King County, Texas",37,8,0,22,0,48,269,1691.0
"Cherokee County, Texas",5232,884,126,7040,244,48,73,3.0
"Delta County, Texas",635,110,0,507,40,48,119,1705.0
"Jones County, Texas",1565,193,15,1494,36,48,253,73.0
"Windham County, Connecticut",13695,1544,114,10883,494,9,15,448.0
"New London County, Connecticut",29914,2661,267,19944,5467,9,11,438.0
"Middlesex County, Connecticut",22474,2512,81,7816,479,9,7,820.0
"Tolland County, Connecticut",23348,1827,56,5934,352,9,13,411.0
"Fairfield County, Connecticut",139622,17055,871,67654,890,9,1,787.0
"Washington County, Florida",2028,501,34,2673,131,12,133,12743.0
"Duval County, Florida",99370,15287,1264,90611,14782,12,31,268.0
"Bradford County, Florida",1821,461,59,3119,284,12,7,14869.0
"Brevard County, Florida",59806,8031,699,40485,5919,12,9,304.0
"Clay County, Florida",25908,4072,81,16109,6997,12,19,6536.0
"Lafayette County, Florida",865,234,0,905,35,12,67,4153.0
"Lake County, Florida",34429,5633,435,28961,1095,12,69,151.0
"Nassau County, Florida",9128,2053,79,4555,1291,12,89,3883.0
"Pinellas County, Florida",75399,18900,2238,63335,3150,12,103,1360.0
"Polk County, Florida",66310,12424,1173,75386,2515,12,105,10871.0
"St. Lucie County, Florida",24482,5426,438,31133,1328,12,111,11689.0
"Glades County, Florida",469,60,0,1248,22,12,43,5856.0
"Hendry County, Florida",1934,915,44,7533,58,12,51,612.0
"Indian River County, Florida",10089,3060,199,12853,569,12,61,1756.0
"Jackson County, Florida",4091,779,455,3534,148,12,63,1576.0
"St. Johns County, Florida",38215,6529,368,9587,2113,12,109,827.0
"Seminole County, Florida",58421,12713,722,28261,1610,12,117,2690.0
"Bay County, Florida",15053,2948,253,16241,6290,12,5,5485.0
"Flagler County, Florida",8763,1811,1409,6255,333,12,35,3483.0
"Gulf County, Florida",932,499,5,1207,169,12,45,3052.0
"Liberty County, Florida",733,41,27,791,12,12,77,118.0
"Osceola County, Florida",33448,8784,962,42563,2029,12,97,98.0
"Walton County, Florida",6053,2248,118,5832,589,12,131,8334.0
"Gadsden County, Florida",3793,326,14,6118,93,12,39,907.0
"Jefferson County, Florida",1128,155,38,1148,48,12,65,724.0
"Marion County, Florida",25850,5071,438,36848,1088,12,83,11.0
"Hardee County, Florida",1755,434,69,5441,12,12,49,3624.0
"Okeechobee County, Florida",2611,369,0,5234,6,12,93,243.0
"Orange County, Florida",145437,29679,1377,130663,3780,12,95,872.0
"Gilchrist County, Florida",1023,385,0,1698,14,12,41,22791.0
"Suwannee County, Florida",3811,910,30,4947,0,12,121,605.0
"Alachua County, Florida",31018,7761,376,15570,1133,12,1,584.0
"Calhoun County, Florida",1194,112,5,1357,47,12,13,2429.0
"Charlotte County, Florida",8431,3024,112,11302,211,12,15,410.0
"Dixie County, Florida",900,216,83,1856,0,12,29,2101.0
"Martin County, Florida",13239,3916,206,9740,131,12,85,205.0
"Sarasota County, Florida",28538,9018,387,21562,987,12,115,2089.0
"Manatee County, Florida",32324,8476,473,30507,1054,12,81,5886.0
"Citrus County, Florida",6834,1626,147,13070,794,12,17,5623.0
"Baker County, Florida",3714,97,14,2578,265,12,3,1751.0
"Santa Rosa County, Florida",18980,3197,112,11481,9376,12,113,596.0
"Leon County, Florida",36826,5595,305,18679,1125,12,73,1697.0
"Broward County, Florida",174545,55294,2337,177536,5123,12,11,2861.0
"Monroe County, Florida",4337,1946,161,4311,1084,12,87,35847.0
"Hernando County, Florida",13788,3327,260,17364,433,12,53,1355.0
"Hillsborough County, Florida",158359,26651,1543,133298,13299,12,57,2844.0
"Taylor County, Florida",1577,324,260,2467,26,12,123,21253.0
"Wakulla County, Florida",4428,489,0,2378,142,12,129,240.0
"McDuffie County, Georgia",1458,209,56,3433,369,13,189,156.0
"Morgan County, Georgia",2426,350,0,1803,19,13,211,372.0
"Heard County, Georgia",1110,103,73,1658,63,13,149,211.0
"Dougherty County, Georgia",6614,1405,164,14594,452,13,95,54.0
"Fannin County, Georgia",2074,522,99,1736,16,13,111,1211.0
"Houston County, Georgia",18632,1772,304,14773,7042,13,153,524.0
"Laurens County, Georgia",6221,782,485,5253,295,13,175,2935.0
"Spalding County, Georgia",5920,758,71,9027,135,13,255,456.0
"Telfair County, Georgia",1203,137,195,1412,0,13,271,1249.0
"Warren County, Indiana",1031,144,15,622,44,18,171,26.0
"Vermillion County, Indiana",2170,189,19,1259,27,18,165,110.0
"Wells County, Indiana",4687,446,67,2118,181,18,179,90.0
"Allen County, Indiana",56994,4882,358,36802,1811,18,3,341.0
"Decatur County, Indiana",4487,374,4,1866,0,18,31,6269.0
"Delaware County, Indiana",11733,1943,101,9935,322,18,35,301.0
"Floyd County, Indiana",11993,863,42,5656,372,18,43,1122.0
"Jefferson County, Indiana",4154,511,63,2421,101,18,77,549.0
"Jennings County, Indiana",4128,273,113,2134,29,18,79,263.0
"Johnson County, Indiana",26992,2867,101,8474,1346,18,81,399.0
"Miami County, Indiana",4265,477,6,3280,110,18,103,2653.0
"Morgan County, Indiana",10623,674,90,5301,254,18,109,400.0
"Gibson County, Indiana",5934,441,3,1971,82,18,51,936.0
"Newton County, Indiana",1860,107,17,1222,54,18,111,412.0
"Orange County, Indiana",2186,328,33,2099,49,18,117,197.0
"St. Joseph County, Indiana",39205,3753,225,24866,775,18,141,238.0
"Kosciusko County, Indiana",12005,1592,78,5752,69,18,85,3506.0
"Marshall County, Indiana",6868,441,83,3690,29,18,99,1902.0
"Switzerland County, Indiana",1316,192,44,1163,8,18,155,1741.0
"Vanderburgh County, Indiana",24801,2448,177,16486,293,18,163,270.0
"Blackford County, Indiana",1428,151,28,1096,22,18,9,1290.0
"Scott County, Indiana",3217,473,26,1727,67,18,143,84.0
"Monroe County, Indiana",17364,2870,80,7960,560,18,105,235.0
"Elkhart County, Indiana",28969,3214,369,21053,577,18,39,1487.0
"Crawford County, Indiana",1448,65,0,1079,28,18,25,8648.0
"Cass County, Indiana",5437,378,7,3414,38,18,17,76.0
"Marion County, Indiana",110162,11400,2298,119804,1479,18,97,623.0
"Wayne County, Indiana",6920,771,90,6672,133,18,177,15099.0
"Butler County, Iowa",2233,444,10,1064,24,19,23,1735.0
"Fremont County, Iowa",749,179,6,680,79,19,71,91.0
"Hamilton County, Iowa",2176,313,4,1252,9,19,79,48.0
"Taylor County, Iowa",795,157,0,503,19,19,173,59.0
"Union County, Iowa",1503,394,0,1188,47,19,175,110.0
"Worth County, Iowa",910,167,7,655,2,19,195,142.0
"Ringgold County, Iowa",582,158,21,489,28,19,159,58.0
"Adair County, Iowa",774,102,8,711,34,19,1,56.0
"Chickasaw County, Iowa",1800,376,16,677,8,19,37,72.0
"Clarke County, Iowa",1140,347,7,1149,10,19,39,338.0
"Dickinson County, Iowa",1852,368,11,1159,67,19,59,42.0
"Johnson County, Iowa",22023,2550,159,9250,263,19,103,97.0
"Keokuk County, Iowa",1337,123,13,1015,34,19,107,1068.0
"Tama County, Iowa",2206,196,23,1746,23,19,171,41.0
"Wapello County, Iowa",4647,544,13,3899,84,19,179,203.0
"Franklin County, Iowa",1201,369,0,841,30,19,69,219.0
"Carroll County, Iowa",2902,781,62,1698,122,19,27,169.0
"Cedar County, Iowa",3313,304,13,1169,27,19,31,13.0
"Floyd County, Iowa",1831,287,0,1534,28,19,67,46.0
"Greene County, Iowa",1162,191,0,849,58,19,73,435.0
"Louisa County, Iowa",1527,224,18,951,25,19,115,12.0
"Lyon County, Iowa",2183,378,8,1127,32,19,119,82.0
"Union County, Georgia",1112,517,0,2017,141,13,291,116.0
"Bladen County, North Carolina",2301,693,42,4699,114,37,17,354.0
"Carteret County, North Carolina",5489,1226,34,4836,1429,37,31,344.0
"Bertie County, North Carolina",1094,144,35,2400,3,37,15,771.0
"Martin County, North Carolina",1536,479,0,3386,34,37,117,207.0
"Perquimans County, North Carolina",1033,103,11,1084,163,37,143,156.0
"Rockingham County, North Carolina",8244,1598,105,9904,466,37,157,399.0
"Camden County, North Carolina",1346,252,22,702,392,37,29,888.0
"Gaston County, North Carolina",25140,3017,422,23696,616,37,71,51.0
"Moore County, North Carolina",7990,1970,220,6705,5360,37,125,2547.0
"Stanly County, North Carolina",6225,761,38,6511,107,37,167,1399.0
"Yancey County, North Carolina",1085,316,17,1876,74,37,199,863.0
"Chatham County, North Carolina",7657,1067,54,5837,74,37,37,168.0
"Johnston County, North Carolina",26280,3011,97,21422,1358,37,101,1079.0
"Person County, North Carolina",3704,881,12,4186,48,37,145,3076.0
"Ashe County, North Carolina",1957,547,0,2566,44,37,9,371.0
"Lenoir County, North Carolina",3924,735,93,8551,247,37,107,231.0
"Onslow County, North Carolina",11427,2844,20,15339,26285,37,133,481.0
"Rutherford County, North Carolina",5933,660,168,8294,110,37,161,1020.0
"Yadkin County, North Carolina",3098,612,11,4246,21,37,197,630.0
"Burke County, North Carolina",6967,1002,186,10106,319,37,23,527.0
"Traill County, North Dakota",1235,363,0,382,23,38,97,618.0
"Dickey County, North Dakota",804,279,0,125,13,38,21,116.0
"Ward County, North Dakota",11057,1046,48,3059,3160,38,101,72.0
"Pembina County, North Dakota",960,233,5,258,9,38,67,568.0
"Hettinger County, North Dakota",351,48,0,114,16,38,41,100.0
"Cass County, North Dakota",31035,3240,84,7991,881,38,17,58.0
"Emmons County, North Dakota",258,266,0,105,18,38,29,1789.0
"Richland County, North Dakota",2686,485,0,825,170,38,77,25.0
"Adams County, North Dakota",349,122,13,20,11,38,1,98.0
"Eddy County, North Dakota",353,30,1,134,69,38,27,57.0
"Mercer County, North Dakota",1033,205,3,281,57,38,57,44.0
"Ransom County, North Dakota",864,148,0,158,5,38,73,607.0
"Sioux County, North Dakota",380,45,13,750,14,38,85,71.0
"Golden Valley County, North Dakota",200,92,0,75,0,38,33,479.0
"Towner County, North Dakota",221,112,0,99,5,38,95,25.0
"Divide County, North Dakota",244,121,0,158,1,38,23,70.0
"Sargent County, North Dakota",607,86,0,125,13,38,81,6.0
"Meigs County, Ohio",2778,108,26,2281,164,39,105,18.0
"Champaign County, Ohio",5704,396,7,3570,158,39,21,174.0
"Greene County, Ohio",21703,2242,127,11742,4039,39,57,229.0
"Lawrence County, Ohio",7139,392,108,6505,215,39,87,995.0
"Morgan County, Ohio",1306,44,20,1811,58,39,115,455.0
"Wyandot County, Ohio",3977,342,1,1520,73,39,175,282.0
"Erie County, Ohio",10070,619,21,5778,391,39,43,219.0
"Logan County, Ohio",6965,530,30,3846,110,39,91,575.0
"Summit County, Ohio",70697,7879,1097,43651,1708,39,153,511.0
"Lemhi County, Idaho",513,161,0,896,0,16,59,3984.0
"Payette County, Idaho",3070,790,119,2675,10,16,75,146.0
"Benewah County, Idaho",953,218,12,946,8,16,9,451.0
"Bonner County, Idaho",3834,920,26,4009,121,16,17,185.0
"Clark County, Idaho",75,20,6,168,0,16,33,709.0
"Custer County, Idaho",324,120,23,414,0,16,37,27.0
"Elmore County, Idaho",1617,500,10,2515,2665,16,39,5.0
"Fremont County, Idaho",1442,390,44,1717,12,16,43,496.0
"Madison County, Idaho",6135,1376,10,5036,117,16,65,186.0
"Shoshone County, Idaho",948,177,30,1539,133,16,79,296.0
"Idaho County, Idaho",1793,210,54,1400,30,16,49,121.0
"Teton County, Idaho",1407,540,26,870,143,16,81,239.0
"Power County, Idaho",666,155,12,1495,28,16,77,144.0
"Washington County, Idaho",930,222,0,1043,142,16,87,162.0
"Hancock County, Illinois",2094,302,49,1745,96,17,67,215.0
"Madison County, Illinois",37238,3894,279,19922,1071,17,119,26.0
"Grundy County, Illinois",9709,543,3,3293,26,17,63,1822.0
"Kankakee County, Illinois",16876,1135,54,9958,100,17,91,395.0
"Mercer County, Illinois",2373,260,16,966,33,17,131,470.0
"DuPage County, Illinois",159142,18344,646,47108,993,17,43,42.0
"Alexander County, Illinois",445,115,23,1078,9,17,3,7348.0
"Menard County, Illinois",1781,166,12,973,96,17,129,39.0
"LaSalle County, Illinois",14084,1222,54,9811,126,17,99,0.0
"Cook County, Illinois",609503,64691,5756,528860,3752,17,31,514.0
"Macon County, Illinois",13785,1263,203,10863,211,17,115,40814.0
"Stephenson County, Illinois",3928,819,47,5229,57,17,177,643.0
"Wayne County, Illinois",1717,382,21,1622,48,17,191,345.0
"Woodford County, Illinois",7169,646,2,2132,62,17,203,392.0
"Franklin County, Illinois",3846,556,45,4676,110,17,55,347.0
"McDonough County, Illinois",3967,648,55,2121,30,17,109,161.0
"McHenry County, Illinois",53616,5670,51,17960,337,17,111,137.0
"Greeley County, Kansas",234,16,0,75,0,20,71,2120.0
"Ellis County, Kansas",4521,753,6,1915,97,20,51,11.0
"Linn County, Kansas",1306,419,0,836,27,20,107,79.0
"Seward County, Kansas",3523,278,72,3168,55,20,175,112.0
"Johnson County, Kansas",113688,14634,161,22935,2076,20,91,538.0
"Miami County, Kansas",6037,1483,64,1447,429,20,121,5903.0
"Woodson County, Kansas",278,95,0,264,35,20,207,258.0
"Ness County, Kansas",293,155,9,178,2,20,135,68.0
"Bourbon County, Kansas",1911,221,3,1696,22,20,11,66.0
"Kiowa County, Kansas",205,124,5,298,0,20,97,240.0
"Shawnee County, Kansas",27926,3862,115,13224,1330,20,177,54.0
"Chautauqua County, Kansas",301,87,1,410,20,20,19,1678.0
"Reno County, Kansas",8852,1222,70,5371,242,20,155,78.0
"Doniphan County, Kansas",1003,186,0,434,57,20,43,927.0
"Haskell County, Kansas",529,160,11,510,18,20,81,137.0
"Scott County, Kansas",877,189,0,281,0,20,171,128.0
"Brown County, Kansas",1233,246,6,1029,21,20,13,41.0
"Phillips County, Kansas",769,151,0,436,10,20,147,94.0
"Decatur County, Kansas",302,110,0,102,0,20,39,26.0
"Garrard County, Kentucky",1932,280,34,2052,19,21,79,68.0
"Campbell County, Kentucky",12833,3092,659,5644,227,21,37,69.0
"Elliott County, Kentucky",397,36,0,1096,0,21,63,274.0
"Larue County, Kentucky",1598,62,190,1696,120,21,123,7.0
"Mercer County, Kentucky",2850,326,86,1816,50,21,167,45.0
"Russell County, Kentucky",1307,237,29,2275,56,21,207,227.0
"Washington County, Kentucky",1671,157,34,929,44,21,229,380.0
"Barren County, Kentucky",4449,583,96,5841,33,21,9,213.0
