NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Putnam County, West Virginia",22805,1875,1476,5112,548,54,79,4122.0
"Barbour County, West Virginia",5291,823,730,2806,151,54,1,2837.0
"McDowell County, West Virginia",3595,252,1570,4193,41,54,47,790.0
"Wayne County, West Virginia",11300,1250,2034,8119,342,54,99,971.0
"Jackson County, West Virginia",10023,1302,1250,3776,131,54,35,2405.0
"Mercer County, West Virginia",17536,2178,3375,10276,676,54,55,1478.0
"Upshur County, West Virginia",7976,878,676,3667,221,54,97,3321.0
"Webster County, West Virginia",2083,179,373,1887,25,54,101,1614.0
"Berkeley County, West Virginia",47882,5855,3146,11277,1943,54,3,433.0
"Fayette County, West Virginia",12684,2039,2787,6607,415,54,19,6104.0
"Iron County, Wisconsin",1580,620,214,623,52,55,51,2833.0
"Clark County, Wisconsin",10035,2434,671,2468,156,55,19,296.0
"St. Croix County, Wisconsin",42698,5014,1177,3820,746,55,109,3545.0
"Oconto County, Wisconsin",15366,2686,979,2884,344,55,83,2593.0
"Lincoln County, Wisconsin",11423,2157,784,1991,284,55,69,1344.0
"Waupaca County, Wisconsin",20337,3526,1215,3336,279,55,135,867.0
"Barron County, Wisconsin",14998,3831,1360,4247,371,55,5,2403.0
"Sawyer County, Wisconsin",4876,1427,329,1621,29,55,113,2288.0
"Green Lake County, Wisconsin",6747,1283,478,1361,91,55,47,895.0
"Price County, Wisconsin",4486,1108,475,1427,95,55,99,1048.0
"Marquette County, Wisconsin",5324,1075,589,1227,185,55,77,648.0
"Marinette County, Wisconsin",14367,2383,1420,3963,243,55,75,783.0
"Milwaukee County, Wisconsin",362463,46531,23590,116238,3661,55,79,1845.0
"Shelby County, Missouri",1991,539,125,269,39,29,205,60950.0
"Webster County, Missouri",11621,2782,1175,2739,535,29,225,517.0
"Atchison County, Missouri",1603,566,135,213,40,29,5,3834.0
"Bates County, Missouri",5154,1586,511,959,83,29,13,432.0
"Benton County, Missouri",4612,1420,1088,1519,267,29,15,1215.0
"Carter County, Missouri",1384,447,478,397,87,29,35,1768.0
"Dade County, Missouri",2141,465,344,533,76,29,57,878.0
"Racine County, Wisconsin",78581,9382,4357,17700,1039,55,101,837.0
"Winnebago County, Wisconsin",75732,10470,3645,11638,874,55,139,8490.0
"Forest County, Wisconsin",2714,673,285,1006,52,55,41,6147.0
"Green County, Wisconsin",15130,3141,771,2560,183,55,45,609.0
"Rusk County, Wisconsin",4254,906,413,1595,160,55,107,1165.0
"Shawano County, Wisconsin",15287,3028,957,2896,264,55,115,934.0
"Langlade County, Wisconsin",6217,1336,677,2333,102,55,67,1877.0
"Outagamie County, Wisconsin",85110,11985,3511,11281,757,55,87,932.0
"Vernon County, Wisconsin",10360,1739,589,2205,166,55,123,6780.0
"Columbia County, Wisconsin",25004,3852,890,3232,446,55,21,2191.0
"Kewaunee County, Wisconsin",8839,1390,373,1094,87,55,61,2161.0
"Brown County, Wisconsin",113561,16977,4776,16760,1324,55,9,689.0
"Eau Claire County, Wisconsin",44365,8519,2413,8271,1119,55,35,11526.0
"Oneida County, Wisconsin",12703,3216,979,2470,367,55,85,5386.0
"Polk County, Wisconsin",16825,3121,1224,3332,357,55,95,1422.0
"Washburn County, Wisconsin",5012,1214,479,1542,188,55,129,2005.0
"Waukesha County, Wisconsin",190390,24951,5603,15411,1782,55,133,721.0
"Walworth County, Wisconsin",42116,9147,2200,7371,548,55,127,9263.0
"Crawford County, Wisconsin",5651,1067,409,1280,138,55,23,5748.0
"Juneau County, Wisconsin",8920,1649,873,2560,383,55,57,697.0
"Sauk County, Wisconsin",25671,4545,1286,4550,335,55,111,1409.0
"Washington County, Wisconsin",63368,9017,2020,6063,807,55,131,3061.0
"Chippewa County, Wisconsin",24141,5003,1211,4413,401,55,17,4106.0
"Dane County, Wisconsin",268879,39299,6874,24858,2587,55,25,2641.0
"Douglas County, Wisconsin",17097,2687,1216,4136,429,55,31,18016.0
"Jackson County, Wisconsin",6629,1278,605,1939,222,55,53,2297.0
"Iowa County, Wisconsin",9823,1851,650,1391,53,55,49,1233.0
"Ozaukee County, Wisconsin",40503,6136,1184,3024,696,55,89,706.0
"Portage County, Wisconsin",31774,6111,1383,4627,293,55,97,1982.0
"Rock County, Wisconsin",66143,8630,3933,14996,748,55,105,2900.0
"Taylor County, Wisconsin",7508,1611,401,1445,88,55,119,8268.0
"Adams County, Wisconsin",5648,1286,898,2232,141,55,1,1122.0
"Bayfield County, Wisconsin",4678,1424,350,1364,74,55,7,902.0
"Monroe County, Wisconsin",16951,2457,1020,3389,1292,55,81,845.0
"Wood County, Wisconsin",27778,5160,1974,6709,643,55,141,2769.0
"Ashland County, Wisconsin",4989,1146,543,2009,159,55,3,2605.0
"Florence County, Wisconsin",1430,378,226,460,27,55,37,810.0
"Jefferson County, Wisconsin",36671,5847,2217,5768,616,55,55,222.0
"Campbell County, Wyoming",20880,2449,691,2051,487,56,5,3586.0
"Lincoln County, Wyoming",6507,1288,392,774,131,56,23,3738.0
"Natrona County, Wyoming",31151,4663,1525,3802,662,56,25,2066.0
"Converse County, Wyoming",5474,962,349,658,77,56,9,8774.0
"Niobrara County, Wyoming",474,359,19,103,16,56,27,993.0
"Sweetwater County, Wyoming",19140,2430,487,1531,130,56,37,247.0
"Warren County, Tennessee",11273,2844,1582,5008,357,47,177,3722.0
"Washington County, Tennessee",47641,10331,4448,9251,1888,47,179,4188.0
"Weakley County, Tennessee",11984,2004,1154,3714,417,47,183,10036.0
"Benton County, Tennessee",4359,1199,887,1878,174,47,5,2666.0
"Bledsoe County, Tennessee",4332,605,510,1851,46,47,7,1343.0
"Campbell County, Tennessee",10994,2260,2348,5156,389,47,13,1480.0
"Cannon County, Tennessee",5117,1224,371,1006,137,47,15,4042.0
"Houston County, Tennessee",2441,414,399,830,115,47,83,1133.0
"Maury County, Tennessee",35733,5712,3011,6943,969,47,119,691.0
"Polk County, Texas",12185,3200,1935,2813,427,48,373,6688.0
"Refugio County, Texas",2016,370,222,424,23,48,391,7326.0
"Van Zandt County, Texas",15274,3887,2000,2670,649,48,467,912.0
"Caldwell County, Texas",12075,2820,1181,1605,260,48,55,8025.0
"Wilbarger County, Texas",3949,660,568,909,71,48,487,7565.0
"Martin County, Texas",1976,415,104,163,0,48,317,1630.0
"Linn County, Missouri",4355,782,356,490,92,29,115,487.0
"Howell County, Missouri",11422,2354,1976,3264,239,29,91,978.0
"Johnson County, Missouri",18045,3571,1179,2325,4796,29,101,4636.0
"Laclede County, Missouri",10683,2822,1247,2313,1132,29,105,3812.0
"Maries County, Missouri",2501,579,471,636,397,29,125,3351.0
"Phelps County, Missouri",16246,3797,1491,2650,1434,29,161,792.0
"Platte County, Missouri",46291,6872,1641,2775,2190,29,165,3048.0
"St. Francois County, Missouri",21297,3594,3295,5355,835,29,187,4644.0
"St. Louis city, Missouri",120699,23106,11628,28192,1937,29,510,5011.0
"Andrew County, Missouri",6780,1833,438,475,204,29,3,29197.0
"Butler County, Missouri",12069,2384,2382,4602,360,29,23,944.0
"Carroll County, Missouri",2756,639,341,644,86,29,33,4574.0
"Daviess County, Missouri",2328,428,256,477,103,29,61,750.0
"Holt County, Missouri",1362,492,111,230,15,29,87,814.0
"Marion County, Missouri",10103,1790,912,1877,336,29,127,303.0
"Osage County, Missouri",6200,714,410,381,62,29,151,2127.0
"Ripley County, Missouri",2957,734,776,1628,251,29,181,583.0
"Warren County, Missouri",13813,2038,1165,1770,82,29,219,1788.0
"Washington County, Missouri",6934,1413,1599,2523,207,29,221,2188.0
"Christian County, Missouri",32948,6179,2241,4129,1039,29,43,2751.0
"DeKalb County, Missouri",3294,793,354,465,67,29,63,6097.0
"Harrison County, Missouri",2529,623,328,589,72,29,81,580.0
"Lafayette County, Missouri",12090,2213,1460,1622,405,29,107,710.0
"Adair County, Missouri",11009,2074,661,1344,137,29,1,2368.0
"Scotland County, Missouri",1254,267,65,164,20,29,199,1676.0
"Sullivan County, Missouri",2037,354,227,455,40,29,211,889.0
"Clark County, Missouri",2340,396,174,304,32,29,45,587.0
"Jasper County, Missouri",41943,6596,3442,7656,960,29,97,648.0
"Lewis County, Missouri",3615,635,287,584,83,29,111,13447.0
"McDonald County, Missouri",6764,896,927,1442,256,29,119,698.0
"Perry County, Missouri",7802,1062,710,1027,171,29,157,3488.0
"Polk County, Missouri",9852,2139,1188,2312,282,29,167,989.0
"Ray County, Missouri",9457,1037,592,968,216,29,177,3391.0
"Hill County, Montana",5224,1129,477,2144,155,30,41,1860.0
"Chouteau County, Montana",1337,540,141,717,78,30,15,934.0
"Lincoln County, Montana",4449,1421,1340,2169,347,30,53,526.0
"Park County, Montana",5296,2006,378,1048,70,30,67,1801.0
"Treasure County, Montana",213,93,18,38,0,30,103,1471.0
"Blaine County, Montana",1326,426,144,949,57,30,5,33.0
"Sweet Grass County, Montana",989,415,78,212,55,30,97,833.0
"Teton County, Montana",1652,556,98,523,38,30,99,211.0
"Prairie County, Montana",296,138,27,82,16,30,79,440.0
"Glacier County, Montana",2026,322,222,1434,31,30,35,49.0
"Fallon County, Montana",1041,315,16,120,0,30,25,3744.0
"Golden Valley County, Montana",217,53,40,83,8,30,37,157.0
"Silver Bow County, Montana",12110,2939,1121,3732,566,30,93,67.0
"Stillwater County, Montana",3211,928,198,451,86,30,95,1683.0
"Jefferson County, Montana",4191,1220,281,870,228,30,43,559.0
"Granite County, Montana",675,415,204,259,25,30,39,584.0
"Wheatland County, Montana",373,276,46,276,7,30,107,195.0
"Madison County, Montana",1967,1342,84,519,106,30,57,227.0
"Sheridan County, Montana",1208,376,60,146,15,30,91,690.0
"Carter County, Montana",209,264,21,49,0,30,11,265.0
"Big Horn County, Montana",2220,458,164,1409,94,30,3,195.0
"Lake County, Montana",6770,2588,1006,3486,308,30,47,2811.0
"Lewis and Clark County, Montana",27538,4467,1939,4688,1142,30,49,3457.0
"Pondera County, Montana",1671,522,141,606,171,30,73,3288.0
"Yellowstone County, Montana",61897,10677,2827,11699,2107,30,111,390.0
"Missoula County, Montana",46261,13314,2513,10137,1486,30,63,9453.0
"Yoakum County, Texas",2645,496,70,181,7,48,501,7194.0
"Hale County, Texas",9814,1414,652,1190,88,48,189,1538.0
"Shelby County, Texas",6260,1835,949,1427,96,48,419,5371.0
"Red River County, Texas",3621,573,461,749,122,48,387,4350.0
"Runnels County, Texas",3300,606,194,505,80,48,399,1547.0
"Sutton County, Texas",1243,170,50,102,30,48,435,1212.0
"Tom Green County, Texas",38827,8122,2063,5594,2967,48,451,581.0
"Victoria County, Texas",30198,5237,2151,4534,768,48,469,12725.0
"Wharton County, Texas",12803,2726,1005,1929,118,48,481,12412.0
"Wichita County, Texas",37738,6920,3613,6996,5144,48,485,5770.0
"Borden County, Texas",155,64,6,25,8,48,33,13802.0
"Marion County, Texas",2918,557,440,828,80,48,315,26.0
"Maverick County, Texas",12584,2692,857,3145,52,48,323,991.0
"Grayson County, Texas",43589,6566,3628,5964,1203,48,181,13539.0
"Live Oak County, Texas",3103,504,249,557,103,48,297,18061.0
"Palo Pinto County, Texas",7579,2314,1027,1553,198,48,363,1556.0
"Karnes County, Texas",4432,931,222,571,68,48,255,4102.0
"DeWitt County, Texas",5259,1526,465,995,77,48,123,1319.0
"Callahan County, Texas",3879,1166,316,645,326,48,59,2262.0
"Cass County, Texas",8158,2205,1111,1928,293,48,67,1984.0
"Gregg County, Texas",37550,6985,3178,6317,766,48,183,3487.0
"Madison County, Texas",3840,431,201,411,34,48,313,18395.0
"Lubbock County, Texas",119305,22067,5782,14478,3148,48,303,1249.0
"Kaufman County, Texas",45847,7275,2794,6135,1572,48,257,31993.0
"Kendall County, Texas",15821,3829,597,1492,1251,48,259,13852.0
"Floyd County, Texas",1433,393,122,235,58,48,153,3227.0
"Bailey County, Texas",2033,227,141,599,3,48,17,995.0
"Chambers County, Texas",16633,2568,553,1291,364,48,71,1218.0
"Bell County, Texas",96139,15273,8435,16083,42063,48,27,3965.0
"Cameron County, Texas",91139,17274,8123,22578,1897,48,61,33532.0
"Deaf Smith County, Texas",5509,1103,406,582,89,48,117,95533.0
"El Paso County, Texas",216078,57079,15640,42833,28937,48,141,2861.0
"La Salle County, Texas",2021,615,198,271,42,48,283,138660.0
"Terrell County, Texas",324,41,85,33,0,48,443,1051.0
"Tyler County, Texas",4514,666,977,1250,250,48,457,85.0
"Wheeler County, Texas",1573,300,24,164,37,48,483,2868.0
"Archer County, Texas",3029,540,334,375,118,48,9,863.0
"Brewster County, Texas",3052,571,114,340,40,48,43,977.0
"Hidalgo County, Texas",169039,42789,16243,38653,2939,48,215,1319.0
"Smith County, Texas",71103,17432,5431,11552,2227,48,423,208410.0
"Crockett County, Texas",1285,124,22,22,0,48,105,30289.0
"Haskell County, Texas",967,396,261,448,10,48,207,653.0
"Howard County, Texas",10839,2299,951,1745,281,48,227,965.0
"Mills County, Texas",1122,298,74,131,112,48,333,4321.0
"Montague County, Texas",5202,1575,533,760,139,48,337,722.0
"Panola County, Texas",7310,1330,528,1280,191,48,365,2959.0
"Sabine County, Texas",2575,531,442,905,162,48,403,3045.0
"Sherman County, Texas",905,382,96,117,0,48,421,1158.0
"Swisher County, Texas",1634,377,139,405,15,48,437,531.0
"Hunt County, Texas",31100,6429,3155,4806,1141,48,231,1077.0
"Camp County, Texas",3643,810,433,800,99,48,63,12382.0
"Hansford County, Texas",1580,401,68,40,15,48,195,1769.0
"Guadalupe County, Texas",55063,8535,3378,4926,13666,48,187,850.0
"Clay County, Texas",3328,821,230,627,172,48,77,14987.0
"Hartley County, Texas",1354,289,1,29,0,48,205,989.0
"Reagan County, Texas",1403,115,32,42,5,48,383,490.0
"Hill County, Texas",10764,2076,951,1720,389,48,217,616.0
"Limestone County, Texas",6712,1066,867,1378,95,48,293,4445.0
"Nacogdoches County, Texas",21144,4567,1530,3272,524,48,347,3778.0
"Parmer County, Texas",2910,681,118,294,34,48,369,9165.0
"Parker County, Texas",47644,9709,2475,4459,2214,48,367,1529.0
"Ravalli County, Montana",10002,4811,1238,4294,681,30,81,15340.0
"Valley County, Montana",2164,1155,213,531,84,30,105,3875.0
"Cascade County, Montana",24304,4491,2123,7470,5213,30,13,499.0
"Fergus County, Montana",2973,1480,150,758,20,30,27,5424.0
"Garfield County, Montana",178,270,19,37,0,30,33,901.0
"Mineral County, Montana",996,288,187,619,42,30,61,82.0
"Petroleum County, Montana",73,111,0,34,1,30,69,278.0
"Powell County, Montana",1849,381,78,461,48,30,77,38.0
"Sanders County, Montana",2175,1096,511,1246,123,30,89,272.0
"Wibaux County, Montana",398,109,6,14,3,30,109,1084.0
"Gallatin County, Montana",45170,15306,1148,5568,1292,30,31,81.0
"Meagher County, Montana",351,372,60,149,3,30,59,6748.0
"Carbon County, Montana",3071,1341,403,834,141,30,9,142.0
"Beaverhead County, Montana",2878,1228,213,717,160,30,1,658.0
"Flathead County, Montana",33612,9035,2431,8342,1418,30,29,653.0
"Musselshell County, Montana",1123,456,210,535,128,30,65,7533.0
"Harlan County, Nebraska",1121,385,67,104,2,31,83,294.0
"York County, Nebraska",4763,1636,237,581,100,31,185,179.0
"Buffalo County, Nebraska",20137,4787,895,1786,613,31,19,646.0
"Colfax County, Nebraska",3808,901,102,308,40,31,37,3469.0
"Hitchcock County, Nebraska",744,316,56,124,18,31,87,1102.0
"Platte County, Nebraska",13136,2146,450,815,134,31,141,248.0
"Polk County, Nebraska",1726,500,103,105,15,31,143,2245.0
"Box Butte County, Nebraska",3853,1218,175,592,141,31,13,448.0
"Brown County, Nebraska",719,429,56,102,107,31,17,644.0
"Sheridan County, Nebraska",1238,690,121,317,31,31,161,245.0
"Lancaster County, Nebraska",137312,30516,4552,12282,2844,31,109,502.0
"Nuckolls County, Nebraska",1292,498,56,214,18,31,129,18402.0
"Banner County, Nebraska",270,91,8,12,7,31,7,200.0
"Frontier County, Nebraska",848,272,26,69,9,31,63,26.0
"Douglas County, Nebraska",233856,39115,9981,22882,5309,31,55,206.0
"Richardson County, Nebraska",2504,732,200,253,128,31,147,42978.0
"Holt County, Nebraska",3291,1325,193,351,19,31,89,633.0
"Furnas County, Nebraska",1542,461,99,158,41,31,65,498.0
"Saline County, Nebraska",5814,830,324,532,105,31,151,338.0
"Thurston County, Nebraska",1738,282,117,395,0,31,173,1317.0
"Washington County, Nebraska",8539,1498,285,715,161,31,177,1188.0
"Cherry County, Nebraska",1639,1087,60,337,48,31,31,891.0
"Dodge County, Nebraska",13083,2809,646,1700,390,31,53,218.0
"Garden County, Nebraska",524,244,41,57,11,31,69,3051.0
"Morrill County, Nebraska",1370,597,103,178,6,31,123,121.0
"Nemaha County, Nebraska",2747,532,159,283,95,31,127,395.0
"Thomas County, Nebraska",154,153,29,42,7,31,171,412.0
"Dakota County, Nebraska",7718,1622,329,596,153,31,43,15.0
"Antelope County, Nebraska",1856,881,96,271,22,31,3,1875.0
"Chase County, Nebraska",1012,807,65,56,9,31,29,343.0
"Clay County, Nebraska",2102,750,176,268,49,31,35,236.0
"Custer County, Nebraska",3068,1713,298,565,58,31,41,444.0
"Franklin County, Nebraska",878,451,94,167,39,31,61,602.0
"Hamilton County, Nebraska",3608,909,90,227,90,31,81,129.0
"Jefferson County, Nebraska",2365,660,256,530,64,31,95,430.0
"Keith County, Nebraska",2352,1037,184,341,68,31,101,353.0
"Loup County, Nebraska",124,201,11,25,0,31,115,534.0
"Perkins County, Nebraska",926,413,43,112,22,31,135,26.0
"Saunders County, Nebraska",8519,1916,334,647,284,31,155,115.0
"Scotts Bluff County, Nebraska",11461,3416,870,2005,426,31,157,784.0
"Keya Paha County, Nebraska",214,119,4,1,3,31,103,2779.0
"Kimball County, Nebraska",1140,212,84,198,12,31,105,35.0
"Lincoln County, Nebraska",13435,2713,765,1631,176,31,111,389.0
"Presidio County, Texas",1355,257,208,372,0,48,377,2798.0
"Val Verde County, Texas",12496,2742,638,2321,1533,48,465,1129.0
"Culberson County, Texas",628,65,54,169,22,48,109,6695.0
"Ector County, Texas",56365,8697,2437,6239,811,48,135,368.0
"Garza County, Texas",1379,312,92,337,6,48,169,24579.0
"Glasscock County, Texas",606,118,2,16,0,48,173,580.0
"Grimes County, Texas",7957,1697,537,1228,222,48,185,278.0
"Collin County, Texas",444862,67775,8214,16348,6972,48,85,2641.0
"Angelina County, Texas",25169,4714,3021,5497,462,48,5,78972.0
"Cottle County, Texas",302,139,28,157,24,48,101,12913.0
"Hays County, Texas",89760,17598,2466,5008,3543,48,209,192.0
"Brazoria County, Texas",141119,22003,5881,9699,2179,48,39,23672.0
"Donley County, Texas",1028,251,61,135,40,48,129,37286.0
"Atascosa County, Texas",15520,2687,1024,2812,940,48,13,405.0
"Nolan County, Texas",4340,859,339,846,78,48,353,7152.0
"Hudspeth County, Texas",674,81,197,358,35,48,229,2171.0
"Ward County, Texas",4127,536,244,608,38,48,475,619.0
"Harrison County, Texas",21489,3673,1835,3890,445,48,203,1611.0
"Menard County, Texas",410,182,76,62,24,48,327,7929.0
"Fayette County, Texas",8333,2017,473,1169,191,48,149,541.0
"Williamson County, Texas",242214,34757,7689,16715,8879,48,491,2051.0
"Hutchinson County, Texas",6368,1240,423,1227,115,48,233,40307.0
"Morris County, Texas",3428,731,332,739,163,48,343,3310.0
"Orange County, Texas",29687,5838,2389,4434,747,48,361,1584.0
"Winkler County, Texas",2455,447,75,227,30,48,495,10900.0
"Harris County, Texas",1594626,292588,64626,242055,22368,48,201,1129.0
"Burnet County, Texas",14231,3247,1113,1449,291,48,53,760999.0
"Gillespie County, Texas",6469,2606,378,535,179,48,171,6131.0
"Dallas County, Texas",886041,164527,42244,122514,12535,48,113,3369.0
"McMullen County, Texas",256,64,0,23,12,48,311,437100.0
"Young County, Texas",4831,1246,485,616,128,48,503,88.0
"Johnson County, Texas",63209,6820,2947,5741,1299,48,251,2624.0
"Hopkins County, Texas",10942,2107,984,1687,290,48,223,20600.0
"Ochiltree County, Texas",3336,578,120,218,61,48,357,5316.0
"Knox County, Texas",1039,207,114,198,46,48,275,1622.0
"McLennan County, Texas",90529,13190,6446,12983,2845,48,309,470.0
"Concho County, Texas",632,81,17,34,42,48,95,28996.0
"Edwards County, Texas",283,178,44,266,41,48,137,272.0
"Eastland County, Texas",4329,1748,416,1309,216,48,133,315.0
"Jeff Davis County, Texas",561,247,76,68,57,48,243,2767.0
"Jim Hogg County, Texas",1123,318,24,453,10,48,247,299.0
"Montgomery County, Texas",223552,35598,8241,15877,5124,48,339,864.0
"Dimmit County, Texas",2050,454,208,911,0,48,127,64592.0
"Webb County, Texas",63496,15557,3954,13288,624,48,479,1802.0
"Armstrong County, Texas",714,129,50,44,11,48,11,60634.0
"Castro County, Texas",2000,357,143,260,5,48,69,140.0
"Kleberg County, Texas",9262,2345,483,2036,765,48,273,1422.0
"Cooke County, Texas",13902,2792,929,1476,311,48,97,4121.0
"Crosby County, Texas",1477,358,150,235,33,48,107,4536.0
"Fisher County, Texas",1192,281,68,233,30,48,151,1036.0
"Duval County, Texas",2441,645,388,612,43,48,131,391.0
"Blanco County, Texas",3322,924,185,232,348,48,31,2092.0
"Jasper County, Texas",10061,1713,1539,1960,227,48,241,1478.0
"Jefferson County, Texas",76706,12165,6531,11900,1522,48,245,5129.0
"Kinney County, Texas",956,188,89,246,91,48,271,40208.0
"Oldham County, Texas",786,129,21,30,4,48,359,339.0
"Lamb County, Texas",3161,931,166,514,83,48,279,166.0
"Lipscomb County, Texas",1153,172,49,90,25,48,295,2399.0
"McCulloch County, Texas",2316,455,234,310,104,48,307,475.0
"Mason County, Texas",926,510,80,49,114,48,319,1293.0
"Dickens County, Texas",503,90,107,173,43,48,125,615.0
"Pierce County, Nebraska",2740,749,62,170,39,31,139,344.0
"Sioux County, Nebraska",403,171,20,62,0,31,165,282.0
"Burt County, Nebraska",2072,581,162,285,83,31,21,78.0
"Cass County, Nebraska",10487,1916,402,688,767,31,25,498.0
"Cuming County, Nebraska",3065,978,77,220,21,31,39,1289.0
"Dixon County, Nebraska",2230,484,88,111,20,31,51,597.0
"Dundy County, Nebraska",507,222,42,81,3,31,57,253.0
"Grant County, Nebraska",182,135,10,23,6,31,75,200.0
"Greeley County, Nebraska",595,411,42,85,19,31,77,53.0
"Hall County, Nebraska",23040,3608,899,2811,361,31,79,118.0
"Hayes County, Nebraska",275,164,26,17,0,31,85,5941.0
"Otoe County, Nebraska",6508,835,340,720,218,31,131,74.0
"Red Willow County, Nebraska",3736,1002,246,428,114,31,145,799.0
"Cedar County, Nebraska",2879,1036,61,278,79,31,27,743.0
"Dawes County, Nebraska",3095,1266,170,240,53,31,45,350.0
"Johnson County, Nebraska",1561,306,76,119,81,31,97,753.0
"Cheyenne County, Nebraska",3718,711,171,518,67,31,33,230.0
"Dawson County, Nebraska",8862,1801,514,1067,172,31,47,536.0
"Garfield County, Nebraska",495,469,25,49,12,31,71,1812.0
"McPherson County, Nebraska",111,68,2,14,0,31,117,40.0
"Nance County, Nebraska",1239,371,94,236,63,31,125,17.0
"Stanton County, Nebraska",2435,604,141,151,58,31,167,160.0
"Valley County, Nebraska",1205,440,78,197,15,31,175,223.0
"Churchill County, Nevada",6989,864,547,2067,1676,32,1,274.0
"Douglas County, Nevada",15451,4418,1112,3055,793,32,5,1889.0
"Pershing County, Nevada",1621,271,130,384,15,32,27,3074.0
"Eureka County, Nevada",771,59,12,53,0,32,11,397.0
"Humboldt County, Nevada",6762,756,143,851,43,32,13,164.0
"White Pine County, Nevada",3020,401,148,711,91,32,33,1535.0
"Elko County, Nevada",23417,1808,902,2225,491,32,7,463.0
"Nye County, Nevada",11018,1884,1811,6078,779,32,23,3733.0
"Storey County, Nevada",1173,249,172,327,12,32,29,3278.0
"Clark County, Nevada",782522,129627,40771,188948,36783,32,3,273.0
"Lyon County, Nevada",17981,2268,1887,6160,926,32,19,208256.0
"Cheshire County, New Hampshire",31368,5225,2252,4974,633,33,5,3759.0
"Grafton County, New Hampshire",35395,7389,2943,6410,547,33,9,4245.0
"Rockingham County, New Hampshire",145325,20614,5679,11980,2831,33,15,5648.0
"Sullivan County, New Hampshire",16141,2148,1516,4040,644,33,19,11971.0
"Hillsborough County, New Hampshire",186409,23543,9734,25105,3588,33,11,2557.0
"Coos County, New Hampshire",9096,1990,1203,3640,297,33,7,22606.0
"Carroll County, New Hampshire",15833,3477,1590,3680,235,33,3,1894.0
"Mercer County, New Jersey",157215,17948,7639,28951,772,34,21,3821.0
"Cumberland County, New Jersey",46824,7702,4808,18607,526,34,11,25308.0
"Somerset County, New Jersey",161005,19421,3978,11933,369,34,35,11337.0
"Ocean County, New Jersey",207655,34780,12640,46024,2283,34,29,13900.0
"Atlantic County, New Jersey",99414,14782,7032,27427,1062,34,1,28842.0
"Middlesex County, New Jersey",371209,51319,13303,48139,1728,34,23,18421.0
"Salem County, New Jersey",24673,3492,2271,6018,334,34,33,47738.0
"Cape May County, New Jersey",31420,7385,2630,7032,943,34,9,2845.0
"Camden County, New Jersey",199900,28434,13518,53535,2842,34,7,4810.0
"Union County, New Jersey",218605,28682,9921,41441,987,34,39,28563.0
"Hudson County, New Jersey",266898,39140,9903,70107,1315,34,17,53201.0
"Hunterdon County, New Jersey",60118,7665,1415,4565,401,34,19,76339.0
"Morris County, New Jersey",235223,30901,5986,17998,1116,34,27,2639.0
"Hidalgo County, New Mexico",1116,230,177,864,125,35,23,19782.0
"McKinley County, New Mexico",10351,1644,1655,18657,444,35,31,171.0
"Sandoval County, New Mexico",47692,8299,3943,16549,3161,35,43,11499.0
"Grant County, New Mexico",6830,1403,890,5425,329,35,17,10068.0
"Curry County, New Mexico",11134,2163,1244,7362,4049,35,9,891.0
"Lee County, Texas",5896,1291,386,389,85,48,287,4339.0
"Tarrant County, Texas",780286,123869,31434,80572,24517,48,439,2249.0
"Anderson County, Texas",15131,1935,1542,2270,269,48,1,261818.0
"Ellis County, Texas",66586,10643,2965,4949,2022,48,139,5273.0
"Jackson County, Texas",4853,1047,475,703,21,48,239,19790.0
"Kerr County, Texas",13517,3779,1583,2543,689,48,265,1804.0
"Milam County, Texas",7191,1489,1006,1524,268,48,331,6875.0
"Comanche County, Texas",3871,1447,249,460,81,48,93,2724.0
"Falls County, Texas",4417,788,488,1278,133,48,145,1509.0
"Brooks County, Texas",1395,252,364,688,6,48,47,2289.0
"Austin County, Texas",10179,2280,554,921,194,48,15,1298.0
"Kenedy County, Texas",89,24,0,0,0,48,261,3381.0
"Colorado County, Texas",6526,1897,611,524,42,48,89,147.0
"San Patricio County, Texas",20942,2915,1461,3571,1150,48,409,2276.0
"Randall County, Texas",55534,10396,2022,4361,1696,48,381,9300.0
"San Saba County, Texas",1434,401,106,158,27,48,411,10836.0
"Schleicher County, Texas",1046,68,50,52,11,48,413,808.0
"Zavala County, Texas",2397,946,431,1239,0,48,507,418.0
"Calhoun County, Texas",7010,967,391,1058,70,48,57,1758.0
"Foard County, Texas",371,78,22,108,0,48,155,3303.0
"Goliad County, Texas",2647,363,217,366,153,48,175,136.0
"Hamilton County, Texas",2129,578,204,479,81,48,193,548.0
"Mitchell County, Texas",1956,462,73,359,4,48,335,1174.0
"Titus County, Texas",10315,1785,687,1240,239,48,449,948.0
"Lavaca County, Texas",6918,1338,283,518,50,48,285,4814.0
"Terry County, Texas",2953,546,292,668,45,48,445,1604.0
"Wise County, Texas",22247,4526,1537,2229,729,48,497,2088.0
"Matagorda County, Texas",11458,1889,1221,1663,178,48,321,9070.0
"Pecos County, Texas",4515,632,271,565,27,48,371,5095.0
"Rockwall County, Texas",41748,5863,1156,1429,1752,48,397,1880.0
"Taylor County, Texas",44337,6459,2657,6644,6377,48,441,8114.0
"Throckmorton County, Texas",400,124,50,60,5,48,447,15287.0
"Walker County, Texas",26545,2394,920,2341,324,48,471,199.0
